TAHUN LULUS,PERUNTUKAN,NEGERI,PARLIMEN,KOD SEKOLAH,NAMA PROJEK,STATUS,% JADUAL **,% SEBENAR **
2025,RMK,SABAH,KIMANIS,XBA6101,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TIONG BARU, MEMBAKUT, SABAH (XBA6101)",PRABINA,,
2025,RMK,SABAH,KIMANIS,XBA6103,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN BAMBANGAN, BEAUFORT, SABAH (XBA6103)",PRABINA,,
2025,RMK,SABAH,KIMANIS,XBA6108,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TAHAK, BEAUFORT, SABAH (XBA6108)",PRABINA,,
2025,RMK,SABAH,KOTA BELUD,XBA5306,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN DALAS, KOTA BELUD, SABAH (XBA5306)",PRABINA,,
2025,RMK,SABAH,KOTA BELUD,XBA5346,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TAMPASUK I, KOTA BELUD, SABAH (XBA5346)",PRABINA,,
2025,RMK,SABAH,KOTA BELUD,XBA5355,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TAMPASUK II KOTA BELUD, SABAH (XBA5355)",PRABINA,,
2025,RMK,SABAH,KOTA BELUD,XCA5342,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TAGINAMBUR, KOTA BELUD, SABAH (XCA5342)",PRABINA,,
2025,RMK,SABAH,KOTA MARUDU,XBA5041,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN NANGKA, KUDAT, SABAH (XBA5041)",PRABINA,,
2025,RMK,SABAH,KOTA MARUDU,XBA5093,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN PANUDAHAN, KUDAT, SABAH (XBA5093)",PRABINA,,
2025,RMK,SABAH,KOTA MARUDU,XBA5102,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SK BENGKONGAN, KOTA MARUDU (XBA5102)",PRABINA,,
2025,RMK,SABAH,KOTA MARUDU,XBA5116,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SUNSUI, KOTA MARUDU, SABAH (XBA5116)",PRABINA,,
2025,RMK,SABAH,KUDAT,XBA5046,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN PERAPAT LAUT, KUDAT, SABAH (XBA5046)",PRABINA,,
2025,RMK,SABAH,LIBARAN,XBA2029,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN LADANG SANDAK, SANDAKAN, SABAH (XBA2029)",PRABINA,,
2025,RMK,SABAH,LIBARAN,XBA2051,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SUNGAI MANILA, SANDAKAN, SABAH (XBA2051)",PRABINA,,
2025,RMK,SABAH,LIBARAN,XBA2073,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SUNGAI TIRAM, SANDAKAN, SABAH (XBA2073)",PRABINA,,
2025,RMK,SABAH,PAPAR,XBA4221,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KELANAHAN, PAPAR, SABAH (XBA4221)",PRABINA,,
2025,RMK,SABAH,PENAMPANG,XBA4014,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KEPAYAN, KOTA KINABALU, SABAH (XBA4014)",PRABINA,,
2025,RMK,SABAH,PENSIANGAN,XBA1015,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KABATANG BARU, KENINGAU, SABAH (XBA1015)",PRABINA,,
2025,RMK,SABAH,PENSIANGAN,XBA1026,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN LANAS, KENINGAU, SABAH (XBA1026)",PRABINA,,
2025,RMK,SABAH,PENSIANGAN,XBA1062,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SINULIHAN BARU, KENINGAU, SABAH (XBA1062)",PRABINA,,
2025,RMK,SABAH,PENSIANGAN,XBA1073,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN NANDAGAN, KENINGAU, SABAH (XBA1073)",PRABINA,,
2025,RMK,SABAH,RANAU,XBA2140,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN MANGKAPOH, RANAU, SABAH (XBA2140)",PRABINA,,
2025,RMK,SABAH,RANAU,XBA5419,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN MARAKAU, RANAU, SABAH (XBA5419)",PRABINA,,
2025,RMK,SABAH,RANAU,XBA5446,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TOBOH, RANAU, SABAH (XBA5446)",PRABINA,,
2025,RMK,SABAH,RANAU,XBA5447,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TOGOP DARAT, RANAU, SABAH (XBA5447)",PRABINA,,
2025,RMK,SABAH,RANAU,XEA2140,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH MENENGAH KEBANGSAAN ULU SUGUT (MALINSAU), RANAU, SABAH (XEA2140)",PRABINA,,
2025,RMK,SABAH,SEMPORNA,XBA3328,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SK EGANG-EGANG, SEMPORNA, SABAH (XBA3328)",PRABINA,,
2025,RMK,SABAH,SEMPORNA,XEE3318,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SMK DATUK PANGLIMA ABDULLAH, SEMPORNA, SABAH (XEE3318)",PRABINA,,
2025,RMK,SABAH,SIPITANG,XBA6003,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN BATANDOK, BEAUFORT, SABAH (XBA6003)",PRABINA,,
2025,RMK,SABAH,TAWAU,XBA3005,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH  KEBANGSAAN BATU PAYONG, TAWAU, SABAH (XBA3005)",PRABINA,,
2025,RMK,SABAH,TAWAU,XBA3075,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SENTOSA (SEKOLAH MENUMPANG), TAWAU, SABAH (XBA3075)",PRABINA,,
2025,RMK,SABAH,TENOM,XBA1301,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN BAMBAN, TENOM, SABAH (XBA1301)",PRABINA,,
2025,RMK,SABAH,TENOM,XBA1328,"DAIF SABAH ( 2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN PULONG, TENOM, SABAH (XBA1328)",PRABINA,,
2025,RMK,SABAH,TENOM,XBA1340,"DAIF SABAH (2025) &NDASH; PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN ULU TOMANI, TENOM, SABAH (XBA1340)",PRABINA,,
2025,RMK,SABAH,TUARAN,XBA4317,"DAIF SABAH (2025) - PEMBANGUNAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN SEKOLAH KEBANGSAAN KAULUAN, TUARAN SABAH (XBA4317)",PRABINA,,
2025,RMK,SABAH,TUARAN,XBA4320,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KINDU, TUARAN SABAH (XBA4320)",PRABINA,,
2025,RMK,SABAH,TUARAN,XBA4333,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN PENIMBAWAN, TUARAN SABAH (XBA4333)",PRABINA,,
2025,RMK,SABAH,TUARAN,XBA4341,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SELUPOH, TUARAN, SABAH (XBA4341)",PRABINA,,
2025,RMK,SARAWAK,BARAM,YBA4301,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN  DI SK LONG SAIT, BARAM, SARAWAK (YBA4301)",PRABINA,,
2025,RMK,SARAWAK,BATANG LUPAR,YBA2410,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN PUSA, BETONG, SARAWAK (YBA2410)",PRABINA,,
2025,RMK,SARAWAK,BATANG LUPAR,YBA8318,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TUANKU BAGUS, SEBUYAU, SARAWAK (YBA8318)",PRABINA,,
2025,RMK,SARAWAK,BETONG,YBA2404,"DAIF SARAWAK (2025) - MENAIK TARAF BANGUNAN DAIF DAN PEMBINAAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KAMPUNG BUDA, BETONG, SARAWAK (YBA2404)",PRABINA,,
2025,RMK,SARAWAK,BINTULU,YBB9211,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SG SETULAN, BINTULU, SARAWAK (YBB 9211)",PRABINA,,
2025,RMK,SARAWAK,IGAN,YBB3220,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN BATANG LASSA, DARO, SARAWAK  (YBB3220)",PRABINA,,
2025,RMK,SARAWAK,KAPIT,YEE7101,"DAIF SARAWAK (2025): PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH MENENGAH KEBANGSAAN KAPIT (YEE7101), KAPIT, SARAWAK.",PRABINA,,
2025,RMK,SARAWAK,KOTA SAMARAHAN,YBB8102,"DAIF SARAWAK (2025) -  PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SAMPUN, ASAJAYA, SARAWAK (YBB8102)",PRABINA,,
2025,RMK,SARAWAK,LIMBANG,YEA5101,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH MENENGAH KEBANGSAAN SERI PATIAMBUN, LIMBANG, SARAWAK (YEA5101)",PRABINA,,
2025,RMK,SARAWAK,MUKAH,YBB3411,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SK KUALA BALINGIAN, MUKAH, SARAWAK (YBB3411)",PRABINA,,
2025,RMK,SARAWAK,SARATOK,YBB2212,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN TERMASUK KERJA NAIK TARAF PADANG DI SEKOLAH KEBANGSAAN KABO HILIR, SARATOK, SARAWAK (YBB2212)",PRABINA,,
2025,RMK,SARAWAK,SARATOK,YBB2222,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN SERTA KERJA NAIK TARAF DI SEKOLAH KEBANGSAAN SUNGAI ENTEBU, SARATOK, SARAWAK (YBB2222)",PRABINA,,
2025,RMK,SARAWAK,SARATOK,YBB2224,"DAIF SARAWAK (2025): PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SUPOK, SARATOK, SARAWAK (YBB2224)",PRABINA,,
2025,RMK,SARAWAK,SARIKEI,YEB6101,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH MENENGAH KEBANGSAAN BANDAR SARIKEI, SARIKEI, SARAWAK (YEB6101)",PRABINA,,
2025,RMK,SARAWAK,SIBUTI,YEA4402,"DAIF SARAWAK (2025) - PENGGANTIAN BUMBUNG DAN PEMBINAAN BANGUNAN TAMBAHAN DI SEKOLAH MENENGAH KEBANGSAAN BEKENU, SUBIS,  SARAWAK (YEA4402)",PRABINA,,
2025,RMK,SARAWAK,SRI AMAN,YBA2117,"DAIF SARAWAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN APING, SRI AMAN, SARAWAK (YBA2117)",PRABINA,,
2025,RMK,SARAWAK,SRI AMAN,YEE2101,"DAIF SARAWAK (2025) -  PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH MENENGAH SIMANGGANG, SRI AMAN, SARAWAK (YEE2101)",PRABINA,,
2025,RMK,TERENGGANU,KEMAMAN,TEA2019,"DAIF TERENGGANU (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH MENENGAH KEBANGSAAN KERTEH, KEMAMAN, TERENGGANU (TEA2019)",PRABINA,,
2025,RMK,TERENGGANU,KUALA NERUS,TBA3010,"DAIF TERENGGANU (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN DUYONG, KUALA TERENGGANU, TERENGGANU (TBA3010)",PRABINA,,
2025,RMK,TERENGGANU,KUALA NERUS,TBA7014,"DAIF TERENGGANU (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TOK JIRING, KUALA NERUS, TERENGGANU (TBA7014)",PRABINA,,
2025,RMK,TERENGGANU,KUALA TERENGGANU,TEA3119,"DAIF TERENGGANU (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN BUKIT BESAR, KUALA TERENGGANU TERENGGANU (TEA3119)",PRABINA,,
2025,RMK,TERENGGANU,MARANG,TBA4007,"DAIF TERENGGANU (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN JAMBU BONGKOK, MARANG, TERENGGANU (TBA4007)",PRABINA,,
2025,RMK,TERENGGANU,MARANG,TBA4008,"DAIF TERENGGANU (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SENTUL PATAH, MARANG, TERENGGANU (TBA4008)",PRABINA,,
2025,RMK,TERENGGANU,MARANG,TBA4011,"DAIF TERENGGANU (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN BUKIT JEJULONG, MARANG, TERENGGANU (TBA4011)",PRABINA,,
2025,RMK,TERENGGANU,SETIU,TBA6075,"DAIF TERENGGANU (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KAMPUNG BUKIT ULU NERUS, SETIU, TERENGGANU (TBA6075)",PRABINA,,
2025,RMK,WILAYAH PERSEKUTUAN,LEMBAH PANTAI,WBA0038,"DAIF KUALA LUMPUR (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN  BUKIT PANTAI, KUALA LUMPUR (WBA0038)",PRABINA,,
2016,RMK,SARAWAK,BATANG LUPAR,YBA2105,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK PULAU SEDUKU, SRI AMAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,BATANG LUPAR,YBA2406,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK SPINANG, BETONG, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,BATANG LUPAR,YBA2414,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK SEMARANG, BETONG, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,BATANG LUPAR,YBA2422,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS)  ERTA LAIN-LAIN KEMUDAHAN DI SK KALOK PUSA, BETONG, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,BATANG LUPAR,YBA8306,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS)  SERTA LAIN-LAIN KEMUDAHAN DI SK SUNGAI LADONG, KOTA SAMARAHAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,BATANG LUPAR,YEA8304,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIAL BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SMK SEBUYAU, SIMUNJAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,KOTA SAMARAHAN,YBA8106,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS)  SERTA LAIN-LAIN KEMUDAHAN DI SK PINANG, KOTA SAMARAHAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,KOTA SAMARAHAN,YBA8116,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM(IBS)  SERTA LAIN-LAIN KEMUDAHAN DI SK NIUP, KOTA SAMARAHAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,MAS GADING,YBB1407,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK JANGKAR, LUNDU, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,MAS GADING,YBB1423,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK SEBAKO, LUNDU, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,MAS GADING,YEB1102,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SMK LAKE, BAU, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,MUKAH,YBE3502,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK KG. TANAM, MUKAH, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,SANTUBONG,YBB1424,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK SIAR CAMPURAN, LUNDU, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,SARATOK,YBA2210,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK HJ.BOLLAH, SARATOK, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,SIMUNJAN,YBA8315,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK SERUYUK , SIMUNJAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,SIMUNJAN,YBB8302,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK SEBUYAU ENSEINGEI, SIMUNJAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,SRI AMAN,YBA2111,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK BAKONG, SRI AMAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,SRI AMAN,YBB8211,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK BALAI RINGIN, SERIAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,STAMPIN,YBA1334,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS) SERTA LAIN-LAIN KEMUDAHAN DI SK TANJONG BAKO, PADAWAN, SARAWAK",SIAP,100,100
2016,RMK,SARAWAK,STAMPIN,YBE1342,"PROJEK PEMBINAAN BANGUNAN TAMBAHAN SECARA INDUSTRIALISED BUILDING SYSTEM (IBS)  SERTA LAIN-LAIN KEMUDAHAN DI SK JALAN HAJI BAKI, PADAWAN, SARAWAK.",SIAP,100,100
2017,RMK,JOHOR,AYER HITAM,JBA0085,SK SERI BANDAN,SIAP,100,100
2017,RMK,JOHOR,BATU PAHAT,JBA0093,SK PENDIDIKAN KHAS BATU PAHAT,SIAP,100,100
2017,RMK,JOHOR,BATU PAHAT,JEA0019,SMK DATIN ONN JAAFAR,SIAP,100,100
2017,RMK,JOHOR,PASIR GUDANG,JBA1038,SK PASIR GUDANG 2,SIAP,100,100
2017,RMK,JOHOR,SEGAMAT,JBA7034,SK BALAI BADANG,SIAP,100,100
2017,RMK,KEDAH,ALOR SETAR,KBB2081,SK ISKANDAR,SIAP,100,100
2017,RMK,KEDAH,BALING,KBA0007,SK PENGHULU ABU BAKAR,SIAP,100,100
2017,RMK,KEDAH,BALING,KBA0069,SK ULU BAKAI,SIAP,100,100
2017,RMK,KEDAH,BALING,KEE0039,SMK KUALA PEGANG,SIAP,100,100
2017,RMK,KEDAH,LANGKAWI,KBA6004,SK KEDAWANG,SIAP,100,100
2017,RMK,KEDAH,PADANG TERAP,KBA7012,SK PEDU,SIAP,100,100
2017,RMK,KEDAH,PADANG TERAP,KBA7016,SK PERIK,SIAP,100,100
2017,RMK,KEDAH,POKOK SENA,KBA3002,SK KAMPONG BUKIT,SIAP,100,100
2017,RMK,KEDAH,SIK,KBA8008,SK KAMPONG KOTA BUKIT,SIAP,100,100
2017,RMK,KELANTAN,BACHOK,DBA0014,SK KANDIS,SIAP,100,100
2017,RMK,KELANTAN,KETEREH,DBA1042,SK BANGGOL SAMAN,SIAP,100,100
2017,RMK,KELANTAN,KETEREH,DEE1126,SMK KETEREH,SIAP,100,100
2017,RMK,KELANTAN,PASIR PUTEH,DBA4270,SK KULIM,SIAP,100,100
2017,RMK,KELANTAN,TUMPAT,DBA6332,SK GETING,SIAP,100,100
2017,RMK,KELANTAN,TUMPAT,DBA6335,SK KEBAKAT,SIAP,100,100
2017,RMK,MELAKA,JASIN,MBA1079,SK AYER MERBAU,SIAP,100,100
2017,RMK,MELAKA,KOTA MELAKA,MBC2066,SJKC YU YING,SIAP,100,100
2017,RMK,MELAKA,MASJID TANAH,MBA0015,SK SUNGAI TUANG,SIAP,100,100
2017,RMK,MELAKA,TANGGA BATU,MBA2030,SK KERUBONG,SIAP,100,100
2017,RMK,NEGERI SEMBILAN,JELEBU,NBA0011,SK DATUK UNDANG ABDULLAH,SIAP,100,100
2017,RMK,NEGERI SEMBILAN,KUALA PILAH,NBA1020,SK NURI,SIAP,100,100
2017,RMK,NEGERI SEMBILAN,REMBAU,NBA3001,SK PEDAS,SIAP,100,100
2017,RMK,NEGERI SEMBILAN,REMBAU,NBA4054,SK SENAWANG,SIAP,100,100
2017,RMK,NEGERI SEMBILAN,TAMPIN,NBA5011,SK PASIR BESAR,SIAP,100,100
2017,RMK,PAHANG,CAMERON HIGHLAND,CBA3057,SK TITOM (JHEOA),SIAP,100,100
2017,RMK,PAHANG,CAMERON HIGHLAND,CBA3060,SK SENDERUT(JHEOA),SIAP,100,100
2017,RMK,PAHANG,LIPIS,CBA3012,SK KEMAHANG,SIAP,100,100
2017,RMK,PAHANG,LIPIS,CBA3058,SK LENJANG(JHEOA),SIAP,100,100
2017,RMK,PAHANG,PAYA BESAR,CBA4009,SK PANCHING,SIAP,100,100
2017,RMK,PAHANG,PEKAN,CBA5020,"SK PULAU RUSA , PEKAN",SIAP,100,100
2017,RMK,PERAK,BAGAN DATUK,ABBB001,SK KHIR JOHARI,SIAP,100,100
2017,RMK,PERAK,GERIK,ABA7025,SK PLANG,SIAP,100,100
2017,RMK,PERAK,KUALA KANGSAR,ABA4007,SK BEKOR,SIAP,100,100
2017,RMK,PERAK,KUALA KANGSAR,ABA4024,SK ULU PIOL,SIAP,100,100
2017,RMK,PERAK,LENGONG,AEE7032,SMK SULTAN IDRIS SHAH II GERIK,SIAP,100,100
2017,RMK,PERAK,LUMUT,ABA1017,SK LEKIR,SIAP,100,100
2017,RMK,PERAK,LUMUT,ABA1024,SK TELAGA NENAS,SIAP,100,100
