id,x,y,primary_school_students,secondary_school_students,district,parlimen,dun,bandar_luarbandar
0,109.643721,2.002174,4.239164791775654,3.633569821521989,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
1,109.643721,2.010514,4.380814140945049,3.754983549381472,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
2,109.648269,1.98405,5.364026212150666,4.597736753271999,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
3,109.660892,1.897477,1.609238235868504,1.3793470593158608,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
4,109.677046,1.618532,30.34036312514924,26.006025535842205,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
5,109.677046,1.877854,2.1223953659593016,1.8191960279651163,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
6,109.67779,1.614986,3.230646236120237,2.7691253452459175,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
7,109.685377,1.618532,33.41490643306908,28.641348371202064,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
8,109.685377,1.626872,15.208761253745791,13.036081074639252,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
9,109.688401,1.616385,3.436084648794905,2.945215413252776,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
10,109.693708,1.635212,7.446607393327151,6.382806337137558,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
11,109.69999,1.838425,0.7625996228259555,0.6536568195651047,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
12,109.702039,1.643552,3.937121403922952,3.374675489076816,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
13,109.704,1.832945,28.298525572679345,24.255879062296586,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
14,109.705492,1.829739,9.025327343657326,7.735994865991994,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
15,109.71037,1.835373,1.1235358232385695,0.9630307056330596,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
16,109.7138,1.82177,2.662491791418014,2.282135821215441,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
17,109.71415,1.803842,7.047123239983897,6.040391348557627,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
18,109.716489,1.655422,10.626838254770579,9.108718504089069,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
19,109.718249,1.647486,7.620739410612023,6.532062351953163,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
20,109.718701,1.585172,8.117701359895054,6.958029737052904,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
21,109.718701,1.660232,6.988815851116627,5.990413586671395,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
22,109.723946,1.727585,3.0858907106822113,2.6450491805847527,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
23,109.72401,1.613876,5.811758989513023,4.981507705296877,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
24,109.7252,1.8336,1.2069774003226508,1.034552057419415,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
25,109.727032,1.643552,7.211836559374053,6.181574193749189,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
26,109.727032,1.651892,3.468879193020978,2.97332502258941,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
27,109.727032,1.660232,18.96030567271746,16.251690576614966,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
28,109.727032,1.726952,5.253407971970291,4.5029211188316784,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
29,109.727032,1.802013,1.242071784768057,1.0646329583726202,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
30,109.7292,1.82976,1.8948249864045565,1.6241357026324772,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
31,109.735363,1.635212,7.212996602450696,6.182568516386311,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
32,109.735363,1.643552,3.6115235505119916,3.0955916147245643,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
33,109.735363,1.735293,59.816881737141,51.27161291754943,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
34,109.735363,1.802013,7.405309556786374,6.347408191531178,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
35,109.735363,1.810353,4.000051970778191,3.428615974952736,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
36,109.736971,1.830286,0.8661992559735642,0.7424565051201979,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
37,109.743694,1.743633,18.020193896751916,15.445880482930217,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
38,109.743694,1.768653,6.4540762275912185,5.532065337935331,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
39,109.743694,1.776993,2.558644680568556,2.193124011915905,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
40,109.743694,1.802013,4.527801360916158,3.8809725950709932,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
41,109.747581,1.746427,6.136230303184973,5.259625974158549,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
42,109.74968,1.827079,2.899662469905747,2.4854249742049257,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
43,109.752025,1.635212,9.829859441044876,8.425593806609895,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
44,109.752025,1.643552,6.841458453484827,5.864107245844139,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
45,109.752025,1.751973,6.267415457105931,5.372070391805084,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
46,109.752025,1.760313,12.229035205676714,10.482030176294327,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
47,109.752025,1.768653,9.81485926058121,8.41273650906961,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
48,109.752025,1.785333,1.7859162143611211,1.530785326595247,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
49,109.752025,1.802013,16.827513750581872,14.423583214784461,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
50,109.752025,1.818693,7.637127825863688,6.546109565026018,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
51,109.760356,1.643552,3.3827408856807732,2.8994921877263775,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
52,109.760356,1.802013,53.64549101333218,45.98184943999902,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
53,109.760356,1.818693,2.0553578502561205,1.7617353002195322,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
54,109.761389,1.82295,2.3292901014698004,1.9965343726884004,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
55,109.76728,1.741194,4.064308513711627,3.4836930117528233,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
56,109.768687,1.626872,6.438797261407643,5.518969081206551,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
57,109.768687,1.710272,11.802444544918593,10.116381038501652,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
58,109.768687,1.743633,14.738851567825101,12.63330134385009,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
59,109.768687,1.793673,7.8727499161851675,6.748071356730144,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
60,109.768687,1.802013,89.39848180144836,76.62727011552718,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
61,109.768687,1.810353,49.74046572419488,42.63468490645275,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
62,109.768687,1.818693,4.462623258470591,3.8251056501176492,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
63,109.772623,1.553292,3.2865453744503483,2.8170388923860123,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
64,109.772741,1.549388,6.3922484180218815,5.479070072590185,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
65,109.773545,1.721247,3.377654756765776,2.8951326486563795,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
66,109.77393,1.711874,11.75653075243762,10.077026359232246,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
67,109.776536,1.815718,0.2532197590781009,0.22966656397022112,Kuching,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
68,109.777018,1.618532,3.028420823891186,2.5957892776210163,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
69,109.777018,1.635212,10.006593969817015,8.577080545557441,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
70,109.777018,1.701932,3.3946825248174877,2.9097278784149894,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
71,109.777018,1.710272,62.4508215170797,53.52927558606831,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
72,109.777018,1.718612,7.147528004838861,6.126452575576167,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
73,109.777018,1.726952,4.085359344065132,3.501736580627256,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
74,109.777018,1.751973,5.889997522511576,5.048569305009923,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
75,109.777018,1.793673,11.911617618989505,10.209957959133861,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
76,109.777018,1.802013,74.82619618414998,64.13673958641427,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
77,109.777018,1.810353,37.68396087569466,32.30053789345257,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
78,109.778684,1.803809,0.9488454403722901,0.8132960917476773,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
79,109.780819,1.578141,5.346214495088724,4.582469567218906,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
80,109.780841,1.643625,3.357204224451236,2.877603620958203,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
81,109.78157,1.60462,2.9058794947565114,2.4907538526484383,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
82,109.783072,1.800389,0.9317542145339717,0.7986464696005471,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
83,109.785349,1.635212,6.6166086786088,5.671378867378971,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
84,109.785349,1.693592,10.321771005183637,8.847232290157404,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
85,109.785349,1.701932,6.6826079857104,5.7279497020374865,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
86,109.785349,1.743633,12.561561200314426,10.767052457412364,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
87,109.785349,1.793673,11.733532706381999,10.057313748327427,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
88,109.787643,1.80574,1.0678393395226031,0.9152908624479457,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
89,109.789252,1.650746,26.117387007753916,22.386331720931928,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
90,109.793681,1.660232,12.787432646097315,10.960656553797698,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
91,109.793681,1.685252,31.61820618316205,27.101319585567474,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
92,109.793681,1.693592,10.117045359707895,8.671753165463908,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
93,109.793681,1.743633,5.539862178326201,4.748453295708173,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
94,109.800711,1.757901,1.1269995624958056,0.9659996249964049,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
95,109.802012,1.668572,43.04820936929139,36.89846517367834,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
96,109.802012,1.676912,3.985649274744521,3.416270806923875,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
97,109.802012,1.743633,1.5701897489069119,1.345876927634496,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
98,109.802012,1.760313,1.340017046839494,1.148586040148138,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
99,109.810343,1.526791,3.336236848050942,2.859631584043665,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
100,109.810343,1.660232,3.5227290005197256,3.019482000445479,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
101,109.818674,1.651892,3.177033660264622,2.723171708798248,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
102,109.818674,1.660232,3.4453503782871397,2.9531574671032628,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
103,109.827005,1.660232,37.79669009002374,32.39716293430607,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
104,109.835336,1.651892,1.5149080368774452,1.2984926030378101,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
105,109.835336,1.660232,73.47004617125714,62.974325289648974,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
106,109.835336,1.668572,78.80937327133174,67.5508913754272,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
107,109.835654,1.770244,1.8074043162201296,1.5492036996172542,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
108,109.837811,1.77285,1.7612737286429558,1.5096631959796762,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
109,109.838626,1.766438,1.8946770089128395,1.624008864782434,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
110,109.843667,1.543471,30.335597366542665,26.001940599893715,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
111,109.843667,1.610192,2.289354728291535,1.9623040528213158,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
112,109.843667,1.643552,18.607921624082465,15.949647106356396,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
113,109.843667,1.668572,131.82655805721356,112.9941926204688,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
114,109.843667,1.676912,45.11411026110161,38.66923736665852,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
115,109.843667,1.693592,7.706578549345162,6.605638756581568,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
116,109.845512,1.60648,4.517156546119817,3.8718484681027006,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
117,109.845986,1.458599,2.9058794947565114,2.4907538526484383,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
118,109.848036,1.542652,45.48317197123553,38.985575975344744,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
119,109.850868,1.545956,14.927652573769986,12.795130777517132,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
120,109.851998,1.643552,13.317567710322294,11.415058037419112,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
121,109.851998,1.660232,22.045635277843775,18.896258809580377,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
122,109.851998,1.668572,115.20785141797184,98.74958692969014,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
123,109.851998,1.676912,132.97398996212866,113.97770568182459,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
124,109.851998,1.685252,60.42485752122474,51.79273501819263,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
125,109.851998,1.693592,13.276917504855447,11.380215004161814,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
126,109.851998,1.701932,1.5133266414311084,1.2971371212266642,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
127,109.854096,1.603475,14.702871156803191,12.602460991545593,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
128,109.855857,1.673439,2.072827032563839,1.776708885054719,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
129,109.860329,1.643552,12.969438412667083,11.116661496571787,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
130,109.860329,1.651892,30.845311992937248,26.438838851089074,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
131,109.860329,1.676912,25.70428112496216,22.032240964253283,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
132,109.860329,1.693592,2.427562748272278,2.0807680699476663,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
133,109.860329,1.701932,1.2305364440943762,1.0547455235094654,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
134,109.860329,1.710272,5.259021277893108,4.50773252390838,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
135,109.860329,1.718612,2.820143964642879,2.4172662554081823,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
136,109.860329,1.751973,4.201620438656157,3.6013889474195633,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
137,109.860329,1.760313,7.505353055018766,6.433159761444657,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
138,109.861173,1.659889,24.729836997840994,21.19700314100657,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
139,109.862471,1.763371,1.315107698792931,1.127235170393941,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
140,109.863667,1.652827,18.476988398086057,15.837418626930909,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
141,109.865062,1.54202,5.971495942321397,5.118425093418341,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
142,109.86866,1.735293,2.1306782946472382,1.8262956811262048,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
143,109.86866,1.751973,23.699681076754114,20.31401235150353,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
144,109.86866,1.760313,5.574683539037885,4.778300176318188,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
145,109.873012,1.548937,8.910357491814537,7.637449278698176,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
146,109.876177,1.74781,2.0168272152210562,1.7287090416180482,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
147,109.876991,1.635212,1.7117279852480047,1.4671954159268612,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
148,109.876991,1.643552,1.8132457963211055,1.5542106825609476,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
149,109.878066,1.656205,4.270936202725366,3.660802459478886,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
150,109.879353,1.553195,8.910357491814537,7.637449278698176,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
151,109.885222,1.61764,1.5956216804046035,1.367675726061089,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
152,109.885322,1.560151,11.181674670634932,9.584292574829941,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
153,109.885322,1.718612,1.548034818837208,1.3268869875747495,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
154,109.88946,1.462568,15.673094702210017,13.434081173322873,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
155,109.889717,1.647336,1.227137248989111,1.0518319277049522,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
156,109.892185,1.55845,19.109307854807945,16.379406732692527,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
157,109.893653,1.460071,16.110790636227495,13.809249116766424,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
158,109.893653,1.560151,2.8089077112366767,2.4076351810600087,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
159,109.893653,1.585172,19.729405641299717,16.910919121114045,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
160,109.893653,1.593512,48.91575511538002,41.92779009889717,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
161,109.893653,1.601852,4.789009908033096,4.10486563545694,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
162,109.893653,1.643552,1.2710276295959337,1.0894522539393718,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
163,109.902297,1.541575,14.786592959455533,12.674222536676174,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
164,109.910315,1.443391,42.42095004278479,36.360814322386965,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
165,109.910315,1.485091,18.565758474965335,15.913507264256001,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
166,109.910315,1.510111,19.282787291469983,16.528103392688557,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
167,109.910315,1.710272,1.5525431720337144,1.3307512903146126,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
168,109.913492,1.439744,11.244074087042042,9.637777788893178,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
169,109.916303,1.521492,10.592173101472646,9.079005515547983,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
170,109.917119,1.524388,10.883382043208087,9.328613179892647,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
171,109.918647,1.485091,33.26636118599974,28.514023873714073,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
172,109.918647,1.493431,31.904334668259263,27.346572572793654,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
173,109.922934,1.489016,12.557414858980946,10.763498450555097,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
174,109.926978,1.485091,12.152946849151512,10.41681158498701,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
175,109.926978,1.601852,3.42235930491114,2.933450832780977,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
176,109.929317,1.501672,15.738038885920016,13.489747616502871,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
177,109.933491,1.603773,17.54919165747107,15.042164277832345,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
178,109.938941,1.494979,9.172279240914424,7.861953635069508,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
179,109.94364,1.485091,12.451417268456423,10.672643372962648,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
180,109.94364,1.493431,33.11913161945986,28.387827102394162,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
181,109.94364,1.610192,5.541147302611277,4.749554830809665,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
182,109.94364,1.618532,10.62597366013508,9.107977422972926,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
183,109.95159,1.591729,1.9123273081880081,1.6391376927325787,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
184,109.951971,1.476751,8.410055125163284,7.208618678711387,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
185,109.951971,1.485091,32.53339180429168,27.885764403678586,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
186,109.951971,1.610192,1.0918460883141887,0.9358680756978763,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
187,109.951971,1.618532,8.693520197112184,7.451588740381872,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
188,109.954541,1.462761,41.04153224309131,35.17845620836398,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
189,109.957266,1.644505,3.6472088642136837,3.126179026468872,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
190,109.960302,1.476751,8.629955928636466,7.3971050816884,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
191,109.960302,1.485091,16.98822341966679,14.561334359714394,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
192,109.968633,1.476751,17.88662816789011,15.331395572477238,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
193,109.968633,1.485091,24.653817930948172,21.131843940812722,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
194,109.976964,1.38501,1.3976851240758823,1.4295957433470212,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
195,109.976964,1.476751,37.185580983224604,31.87335512847823,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
196,109.98368,1.387918,13.135550142031626,13.43544854710084,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
197,109.98368,1.394053,1.5003854363728857,1.5346408116325407,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
198,109.985295,1.39335,24.313055477818615,24.86814806863639,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
199,109.985295,1.476751,64.83718677152942,55.574731518453795,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
200,109.985295,1.485091,32.46001516511104,27.82287014152375,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
201,109.985295,1.493431,53.41265573425305,45.78227634364547,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
202,109.993626,1.32663,7.210334738357636,7.374954252932012,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
203,109.993626,1.41837,4.866600903888974,4.977710513566804,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
204,109.993626,1.493431,14.537796845815166,12.460968724984426,Lundu,P.192 Mas Gading,N.01 Opar,Luar Bandar
205,109.993626,1.660232,5.780386658811533,4.954617136124171,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
206,109.993626,1.668572,11.505602825671652,9.86194527914713,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
207,109.995911,1.32292,22.472579311302077,22.985651898318107,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
208,109.998341,1.618401,3.377276098177452,2.8948080841521024,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
209,109.998465,1.588705,1.5467167222188638,1.3257571904733119,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
210,110.001957,1.32663,72.63472664952509,74.29305374198,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
211,110.001957,1.41003,5.928849913356401,6.064211783524355,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
212,110.001957,1.41837,6.063094251965142,6.201521061370738,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
213,110.001957,1.660232,3.5958290888407873,3.0821392190063897,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
214,110.001957,1.668572,30.12493820119924,25.82137560102792,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
215,110.00546,1.328926,4.088521813907895,4.181867060800769,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
216,110.006704,1.39171,0.6438062500696468,0.6585050229022871,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
217,110.010288,1.32663,4.453132023545802,4.554801704448673,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
218,110.010288,1.485091,1.963073278508447,2.0078923031319276,Bau,P.192 Mas Gading,N.01 Opar,Luar Bandar
219,110.010288,1.693592,7.668450476935988,6.572957551659419,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
220,110.010813,1.373631,11.624930077785393,11.89033944029191,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
221,110.011253,1.371014,8.768806030481482,8.969007081405717,Bau,P.192 Mas Gading,N.02 Tasik Biru,Luar Bandar
222,110.01386,1.686276,2.5211516112367267,2.1609870953457664,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
223,110.01651,1.690233,9.756955666282158,8.36310485681328,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
224,110.018619,1.660232,6.937405186227447,5.946347302480669,Lundu,P.193 Santubong,N.03 Tanjong Datu,Luar Bandar
